<1m,,,,,,,,,,,,,,,,,
11/5/18,14:24:17,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:18,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:19,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-58,role,M 
11/5/18,14:24:20,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-58,role,M 
11/5/18,14:24:21,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:24:22,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:24:23,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:24:24,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:25,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:26,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:27,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:24:28,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:29,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:30,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:31,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:32,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:33,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:34,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:24:35,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:36,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-54,role,M 
11/5/18,14:24:37,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-53,role,M 
11/5/18,14:24:38,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-53,role,M 
11/5/18,14:24:39,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-53,role,M 
11/5/18,14:24:40,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-54,role,M 
11/5/18,14:24:41,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-55,role,M 
11/5/18,14:24:42,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:24:43,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:24:44,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-58,role,M 
11/5/18,14:24:45,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-58,role,M 
11/5/18,14:24:46,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-59,role,M 
>1m,,,,,,,,,,,,,,,,,
11/5/18,14:25:33,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-52,role,M 
11/5/18,14:25:34,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-53,role,M 
11/5/18,14:25:35,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-54,role,M 
11/5/18,14:25:36,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-55,role,M 
11/5/18,14:25:37,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:25:47,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-55,role,M 
11/5/18,14:25:48,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-56,role,M 
11/5/18,14:25:49,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-57,role,M 
11/5/18,14:25:50,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-58,role,M 
11/5/18,14:25:51,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-59,role,M 
11/5/18,14:25:52,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,0,rRSSI,-60,role,M 
11/5/18,14:25:53,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:25:54,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:25:55,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-2,rRSSI,-62,role,M 
11/5/18,14:25:56,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-2,rRSSI,-62,role,M 
11/5/18,14:25:57,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-2,rRSSI,-62,role,M 
11/5/18,14:25:58,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-3,rRSSI,-63,role,M 
11/5/18,14:25:59,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-3,rRSSI,-63,role,M 
11/5/18,14:26:00,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-3,rRSSI,-63,role,M 
11/5/18,14:26:01,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-3,rRSSI,-63,role,M 
11/5/18,14:26:02,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-3,rRSSI,-63,role,M 
11/5/18,14:26:03,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-3,rRSSI,-63,role,M 
11/5/18,14:26:04,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-3,rRSSI,-63,role,M 
11/5/18,14:26:05,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:06,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:07,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:08,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:09,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:10,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:11,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:12,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:13,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-4,rRSSI,-64,role,M 
11/5/18,14:26:14,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-5,rRSSI,-65,role,M 
11/5/18,14:26:15,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-5,rRSSI,-65,role,M 
11/5/18,14:26:16,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-5,rRSSI,-65,role,M 
11/5/18,14:26:17,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:18,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:19,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:20,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:21,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:22,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:23,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:24,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:25,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:26,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:27,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:28,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:29,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:30,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:31,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:32,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
11/5/18,14:26:33,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:34,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:35,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:37,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:38,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:39,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:40,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:41,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:42,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:42,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:43,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:45,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-6,rRSSI,-66,role,M 
11/5/18,14:26:46,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-7,rRSSI,-67,role,M 
